id,remitente_id,destinatario_id,monto,fecha,tipo
2300,733,402,945.75,2021-08-06 19:24:45,transferencia
2301,651,916,646.31,2020-11-18 04:06:30,transferencia
2302,378,369,21.54,2022-10-30 06:45:41,transferencia
2303,310,534,944.75,2020-09-14 11:45:11,transferencia
2304,531,698,271.94,2020-11-28 01:01:43,transferencia
2305,880,681,187.21,2022-09-26 23:50:48,transferencia
2306,150,360,506.26,2021-01-30 13:56:52,transferencia
2307,868,715,741.59,2023-06-26 15:07:23,transferencia
2308,580,288,758.34,2023-10-16 07:39:47,transferencia
2309,763,906,627.93,2022-08-01 09:03:22,transferencia
2310,317,264,190.42,2022-03-09 15:36:11,transferencia
2311,918,509,479.76,2021-09-18 00:42:00,transferencia
2312,74,650,584.04,2021-09-15 10:44:42,transferencia
2313,795,33,275.65,2020-01-04 01:18:13,transferencia
2314,138,451,876.43,2022-06-07 05:54:20,transferencia
2315,612,465,700.08,2020-07-27 06:09:36,transferencia
2316,186,377,738.91,2020-12-15 02:46:27,transferencia
2317,648,979,713.7,2022-04-22 22:27:44,transferencia
2318,129,306,158.81,2020-02-29 16:24:42,transferencia
2319,238,667,669.04,2022-05-28 17:01:52,transferencia
2320,887,1018,288.43,2023-07-29 05:26:19,transferencia
2321,728,757,112.75,2022-07-07 19:44:18,transferencia
2322,677,38,808.88,2023-06-11 22:10:47,transferencia
2323,454,853,323.8,2021-02-08 02:47:53,transferencia
2324,603,986,837.19,2023-09-23 04:26:41,transferencia
2325,347,873,328.8,2023-09-10 15:31:50,transferencia
2326,993,584,219.68,2021-02-16 16:48:59,transferencia
2327,710,621,604.07,2023-11-29 00:37:38,transferencia
2328,199,257,810.54,2020-04-12 01:20:50,transferencia
2329,389,444,738.1,2021-08-30 16:28:01,transferencia
2330,999,567,991.72,2020-04-02 02:16:19,transferencia
2331,618,705,651.68,2020-10-18 13:40:19,transferencia
2332,804,551,932.98,2023-12-13 09:35:03,transferencia
2333,95,343,656.56,2023-11-06 20:01:52,transferencia
2334,502,420,369.86,2023-11-10 03:35:56,transferencia
2335,531,545,629.19,2021-03-28 10:49:18,transferencia
2336,790,233,117.17,2022-04-10 12:58:30,transferencia
2337,318,694,901.26,2021-08-18 08:12:45,transferencia
2338,311,446,163.87,2020-03-11 09:48:14,transferencia
2339,382,665,117.81,2023-11-29 04:14:16,transferencia
2340,939,321,267.03,2022-09-17 08:13:54,transferencia
2341,822,997,575.81,2020-04-06 18:29:04,transferencia
2342,156,306,879.23,2023-12-26 15:28:26,transferencia
2343,1017,849,813.76,2021-11-21 18:04:13,transferencia
2344,520,611,936.21,2020-04-10 02:42:19,transferencia
2345,340,29,306.59,2023-01-27 14:04:46,transferencia
2346,282,778,12.44,2023-04-20 12:11:03,transferencia
2347,62,450,261.25,2022-03-01 07:32:28,transferencia
2348,872,287,388.69,2020-09-02 20:07:31,transferencia
2349,1008,620,53.61,2023-04-08 17:43:20,transferencia
2350,931,927,167.25,2023-10-04 04:09:16,transferencia
2351,386,419,59.56,2021-07-28 07:47:46,transferencia
2352,567,451,837.65,2021-09-03 12:49:00,transferencia
2353,583,113,670.98,2020-11-14 17:12:28,transferencia
2354,902,47,184.63,2021-12-24 21:15:33,transferencia
2355,513,520,241.81,2023-12-10 19:48:42,transferencia
2356,485,933,119.57,2021-07-19 05:11:46,transferencia
2357,269,185,821.43,2022-04-19 22:12:57,transferencia
2358,883,644,101.97,2020-09-19 23:38:51,transferencia
2359,468,678,224.47,2023-04-21 06:10:40,transferencia
2360,912,505,312.84,2021-11-19 04:47:37,transferencia
2361,866,372,246.45,2022-09-13 02:12:14,transferencia
2362,180,849,939.24,2023-01-22 22:10:58,transferencia
2363,691,872,517.53,2023-08-27 00:53:02,transferencia
2364,146,623,951.97,2021-08-29 13:33:56,transferencia
2365,758,395,384.0,2022-01-25 16:17:34,transferencia
2366,685,710,730.46,2023-07-22 11:07:06,transferencia
2367,700,310,113.39,2023-12-14 16:34:53,transferencia
2368,630,671,226.45,2021-09-05 04:47:38,transferencia
2369,519,686,452.99,2020-08-04 12:45:13,transferencia
2370,292,376,253.27,2021-11-12 08:49:34,transferencia
2371,301,707,658.0,2023-12-23 05:15:53,transferencia
2372,491,637,175.98,2022-02-01 19:40:02,transferencia
2373,134,582,862.58,2020-06-10 03:11:16,transferencia
2374,213,174,125.04,2023-08-10 22:55:56,transferencia
2375,690,981,189.89,2022-12-26 21:41:23,transferencia
2376,799,397,935.8,2020-02-21 09:27:04,transferencia
2377,845,155,174.56,2022-10-31 19:40:45,transferencia
2378,220,646,506.86,2020-04-23 22:00:39,transferencia
2379,631,259,150.43,2021-02-20 20:11:16,transferencia
2380,539,48,934.3,2023-09-20 02:24:17,transferencia
2381,309,529,604.11,2022-09-05 18:38:53,transferencia
2382,411,34,578.01,2021-12-21 15:18:08,transferencia
2383,131,571,623.25,2020-07-19 08:59:29,transferencia
2384,134,320,147.71,2023-02-06 06:47:12,transferencia
2385,849,246,32.27,2022-07-02 05:58:03,transferencia
2386,186,586,994.23,2022-09-30 15:11:25,transferencia
2387,842,259,803.42,2023-02-15 07:38:08,transferencia
2388,296,415,860.13,2022-07-18 12:28:53,transferencia
2389,923,862,888.3,2023-12-26 17:26:13,transferencia
2390,626,119,880.3,2023-09-19 06:11:29,transferencia
2391,291,745,632.97,2023-02-23 03:16:39,transferencia
2392,45,633,153.98,2020-09-28 05:34:54,transferencia
2393,280,382,869.69,2020-09-25 17:19:51,transferencia
2394,409,132,382.72,2023-12-02 21:46:55,transferencia
2395,626,181,444.08,2020-12-13 04:08:09,transferencia
2396,564,842,152.66,2022-02-01 03:20:34,transferencia
2397,190,961,326.94,2022-07-31 07:56:58,transferencia
2398,582,374,411.86,2021-11-28 08:56:29,transferencia
2399,63,350,485.57,2021-09-01 06:50:20,transferencia
2400,504,912,895.62,2020-03-30 18:04:05,transferencia
2401,674,299,94.8,2022-10-06 17:47:32,transferencia
2402,892,838,469.3,2022-01-07 16:49:24,transferencia
2403,342,65,297.34,2023-07-29 21:38:31,transferencia
2404,91,967,423.39,2020-04-19 20:16:15,transferencia
2405,252,831,402.11,2023-06-24 12:30:21,transferencia
2406,323,605,485.88,2023-01-01 15:32:34,transferencia
2407,179,292,96.31,2023-02-16 01:23:07,transferencia
2408,237,569,714.6,2022-06-26 00:20:04,transferencia
2409,495,724,75.52,2022-02-23 07:30:35,transferencia
2410,830,430,38.74,2023-09-04 03:56:26,transferencia
2411,962,916,241.06,2022-05-12 16:06:35,transferencia
2412,607,580,228.01,2023-05-26 19:56:49,transferencia
2413,412,985,820.42,2023-02-02 05:41:34,transferencia
2414,58,871,977.37,2020-07-05 06:09:43,transferencia
2415,524,665,484.45,2022-11-26 12:09:16,transferencia
2416,611,756,936.56,2023-01-06 05:35:12,transferencia
2417,226,709,897.57,2020-02-05 01:47:29,transferencia
2418,40,929,788.67,2023-07-25 07:41:07,transferencia
2419,127,1013,788.26,2021-11-23 21:33:34,transferencia
2420,771,863,887.61,2020-09-06 00:43:16,transferencia
2421,610,856,973.3,2022-02-10 08:51:35,transferencia
2422,450,622,550.17,2022-05-24 03:43:29,transferencia
2423,73,108,51.16,2022-01-24 18:44:07,transferencia
2424,629,458,339.91,2022-04-03 02:17:32,transferencia
2425,966,649,235.68,2021-11-16 12:32:16,transferencia
2426,238,896,760.98,2023-04-24 04:22:34,transferencia
2427,776,425,615.61,2021-09-22 22:32:40,transferencia
2428,210,557,671.6,2022-05-08 09:33:16,transferencia
2429,118,250,373.9,2023-02-15 00:37:17,transferencia
2430,920,359,374.95,2021-05-20 09:47:56,transferencia
2431,261,228,992.52,2020-06-28 21:48:59,transferencia
2432,519,198,598.06,2021-07-10 02:34:15,transferencia
2433,703,963,993.15,2022-11-03 07:57:07,transferencia
2434,758,33,402.52,2023-12-26 20:06:26,transferencia
2435,514,609,176.58,2022-06-25 07:05:20,transferencia
2436,280,330,140.94,2022-02-20 07:59:23,transferencia
2437,974,91,88.87,2021-12-03 06:47:39,transferencia
2438,822,375,236.41,2023-09-12 16:38:10,transferencia
2439,133,850,787.3,2021-11-23 15:08:24,transferencia
2440,221,698,38.19,2021-04-05 02:02:47,transferencia
2441,605,703,934.73,2020-10-30 01:21:17,transferencia
2442,97,793,269.44,2023-01-29 13:46:46,transferencia
2443,115,367,835.68,2021-08-12 17:53:30,transferencia
2444,340,90,523.22,2023-07-09 10:25:02,transferencia
2445,906,353,437.13,2021-10-13 05:24:27,transferencia
2446,856,528,88.89,2021-11-04 14:30:45,transferencia
2447,237,38,634.33,2022-03-17 00:33:10,transferencia
2448,349,29,970.42,2023-07-08 22:20:11,transferencia
2449,870,665,141.95,2020-08-21 21:58:36,transferencia
2450,631,251,460.18,2021-03-18 23:53:56,transferencia
2451,695,883,894.63,2021-10-20 17:53:16,transferencia
2452,113,91,221.96,2023-10-16 07:43:49,transferencia
2453,765,445,717.18,2023-05-20 02:28:46,transferencia
2454,160,381,537.55,2021-04-20 10:41:47,transferencia
2455,279,366,942.67,2020-02-29 07:21:33,transferencia
2456,669,95,178.06,2020-01-31 13:44:01,transferencia
2457,891,885,612.58,2022-10-14 19:00:55,transferencia
2458,979,11,957.82,2023-04-27 05:53:27,pago
2459,783,500,817.64,2023-02-01 19:37:43,transferencia
2460,385,218,52.15,2023-01-21 11:21:20,transferencia
2461,676,352,603.24,2023-11-12 18:56:59,transferencia
2462,805,862,529.67,2020-04-08 04:51:58,transferencia
2463,882,643,659.1,2020-01-12 03:23:49,transferencia
2464,431,238,340.35,2022-08-30 05:17:06,transferencia
2465,988,568,662.58,2021-11-17 21:40:55,transferencia
2466,385,423,606.22,2021-05-02 16:09:42,transferencia
2467,128,319,769.32,2023-01-31 18:54:32,transferencia
2468,514,770,114.19,2022-06-22 18:29:50,transferencia
2469,428,674,562.55,2022-08-21 00:01:13,transferencia
2470,951,290,597.51,2020-09-27 18:44:45,transferencia
2471,459,325,823.17,2022-02-24 21:43:58,transferencia
2472,504,126,112.78,2022-08-09 23:54:40,transferencia
2473,1016,138,296.11,2021-08-09 01:43:13,transferencia
2474,651,230,917.24,2020-05-22 12:27:54,transferencia
2475,438,375,156.64,2021-01-26 18:47:41,transferencia
2476,444,295,570.75,2023-10-20 09:35:57,transferencia
2477,200,340,644.24,2022-12-06 18:46:36,transferencia
2478,791,58,766.16,2022-06-24 17:26:38,transferencia
2479,111,455,976.94,2021-02-17 04:56:08,transferencia
2480,677,331,669.17,2020-02-26 11:33:01,transferencia
2481,952,337,536.55,2021-07-25 15:06:08,transferencia
2482,524,753,639.87,2022-06-14 07:52:31,transferencia
2483,148,106,947.84,2022-12-27 19:38:38,transferencia
2484,798,220,779.4,2021-05-19 10:06:27,transferencia
2485,41,436,487.28,2021-04-12 20:22:36,transferencia
2486,851,334,347.85,2022-12-11 18:31:46,transferencia
2487,850,557,472.85,2020-11-21 03:08:44,transferencia
2488,74,981,16.34,2023-08-14 08:54:20,transferencia
2489,730,866,528.56,2023-07-12 13:32:11,transferencia
2490,568,318,746.78,2021-04-29 12:33:37,transferencia
2491,839,443,456.53,2022-11-09 23:58:40,transferencia
2492,543,699,672.04,2022-09-08 12:24:41,transferencia
2493,89,868,620.67,2021-04-22 15:53:44,transferencia
2494,87,511,603.81,2020-04-28 03:36:17,transferencia
2495,532,956,165.63,2023-03-22 18:42:11,transferencia
2496,969,96,750.39,2023-06-27 02:40:17,transferencia
2497,486,705,991.67,2021-04-20 22:31:21,transferencia
2498,982,370,361.71,2022-04-09 21:17:19,transferencia
2499,584,260,59.8,2023-03-17 01:54:32,transferencia
2500,997,65,658.95,2021-05-22 16:55:37,transferencia
2501,69,68,775.47,2021-11-12 12:35:27,transferencia
2502,91,826,571.49,2022-12-22 06:48:30,transferencia
2503,637,388,72.13,2021-09-16 02:01:45,transferencia
2504,299,662,786.56,2022-06-24 22:39:25,transferencia
2505,630,833,968.86,2022-10-07 15:09:25,transferencia
2506,248,580,298.82,2021-10-22 07:57:05,transferencia
2507,807,379,262.83,2020-07-13 00:25:17,transferencia
2508,795,737,672.92,2020-06-24 03:39:47,transferencia
2509,52,636,569.84,2020-02-20 02:07:40,transferencia
2510,711,721,620.74,2022-04-03 01:59:20,transferencia
2511,181,965,644.5,2023-09-16 19:35:05,transferencia
2512,566,76,29.47,2022-03-25 19:14:54,transferencia
2513,965,809,757.53,2021-02-12 03:39:08,transferencia
2514,278,42,948.41,2023-11-02 05:49:20,transferencia
2515,449,738,917.01,2021-10-31 15:23:48,transferencia
2516,543,520,777.63,2021-05-13 07:20:44,transferencia
2517,702,764,396.19,2021-11-13 07:25:16,transferencia
2518,61,356,497.82,2021-03-17 04:07:05,transferencia
2519,940,796,72.88,2023-05-10 02:55:15,transferencia
2520,587,509,830.25,2021-03-23 04:47:48,transferencia
2521,961,595,552.26,2020-03-11 18:07:18,transferencia
2522,277,796,482.92,2023-07-25 09:41:37,transferencia
2523,1004,151,71.82,2020-09-02 10:57:39,transferencia
2524,240,326,921.4,2022-07-22 14:08:33,transferencia
2525,719,44,403.82,2022-06-09 08:11:31,transferencia
2526,185,583,211.52,2020-07-27 09:04:26,transferencia
2527,53,916,982.13,2021-09-17 22:56:54,transferencia
2528,959,487,174.56,2021-09-29 06:16:33,transferencia
2529,391,196,91.47,2022-05-19 16:41:19,transferencia
2530,398,332,469.52,2020-06-25 15:30:40,transferencia
2531,790,260,504.51,2020-11-16 08:36:50,transferencia
2532,609,1010,333.82,2022-08-04 06:45:10,transferencia
2533,739,593,785.55,2022-06-21 20:07:53,transferencia
2534,948,826,374.53,2021-10-07 00:01:20,transferencia
2535,958,681,763.55,2020-04-28 06:23:05,transferencia
2536,76,806,859.12,2021-03-30 13:18:12,transferencia
2537,618,411,202.38,2021-07-06 11:12:52,transferencia
2538,833,355,45.98,2023-03-25 09:48:00,transferencia
2539,459,283,868.85,2022-01-06 16:15:38,transferencia
2540,258,665,943.23,2023-04-24 00:01:03,transferencia
2541,518,987,206.49,2021-05-19 07:23:32,transferencia
2542,375,758,231.3,2023-03-11 08:44:28,transferencia
2543,843,706,183.23,2022-11-16 09:43:24,transferencia
2544,830,979,417.95,2022-06-26 00:31:54,transferencia
2545,943,730,181.95,2022-03-24 04:23:03,transferencia
2546,128,780,211.19,2020-08-15 10:39:24,transferencia
2547,500,284,892.9,2022-06-22 17:56:51,transferencia
2548,413,704,860.74,2021-11-04 12:29:15,transferencia
2549,680,518,281.9,2023-07-07 16:10:12,transferencia
2550,392,353,403.09,2022-08-20 17:58:10,transferencia
2551,808,21,695.91,2023-11-24 16:01:01,transferencia
2552,321,779,427.18,2023-11-24 06:21:44,transferencia
2553,300,928,696.16,2022-05-07 23:19:12,transferencia
2554,86,614,355.14,2020-02-15 21:56:43,transferencia
2555,945,724,558.96,2021-06-15 16:53:16,transferencia
2556,671,904,372.96,2020-10-11 20:33:08,transferencia
2557,812,973,872.67,2021-07-18 01:41:06,transferencia
2558,917,358,520.93,2023-01-26 02:24:24,transferencia
2559,663,117,933.39,2021-09-20 16:47:11,transferencia
2560,1007,648,72.53,2023-04-13 04:17:12,transferencia
2561,124,110,681.92,2023-02-25 09:16:46,transferencia
2562,916,748,383.75,2023-08-22 02:15:21,transferencia
2563,123,810,872.28,2020-05-06 09:20:10,transferencia
2564,163,866,563.58,2023-01-19 21:04:09,transferencia
2565,783,194,577.56,2020-04-15 11:10:58,transferencia
2566,84,944,859.59,2022-04-15 13:01:46,transferencia
2567,235,796,667.32,2023-01-17 07:31:28,transferencia
2568,251,255,529.19,2021-08-16 21:26:54,transferencia
2569,48,102,885.01,2023-12-13 21:18:47,transferencia
2570,359,140,493.61,2022-10-18 16:40:49,transferencia
2571,713,449,693.9,2020-01-29 22:11:08,transferencia
2572,511,829,464.87,2022-02-23 18:53:12,transferencia
2573,26,160,300.64,2020-08-22 23:48:16,transferencia
2574,618,398,412.99,2022-06-22 23:30:57,transferencia
2575,317,227,785.72,2022-09-11 15:35:20,transferencia
2576,818,534,580.77,2021-05-29 21:03:04,transferencia
2577,554,569,897.07,2021-04-10 06:45:14,transferencia
2578,932,10,166.69,2023-12-08 16:55:56,pago
2579,345,941,363.67,2023-10-21 11:45:35,transferencia
2580,872,366,650.63,2020-12-05 16:52:37,transferencia
2581,795,1004,391.14,2022-09-27 01:06:37,transferencia
2582,546,188,10.19,2020-04-13 11:34:33,transferencia
2583,770,758,921.59,2023-12-02 05:23:34,transferencia
2584,471,247,700.75,2022-01-24 10:01:40,transferencia
2585,428,985,998.71,2023-12-02 02:18:30,transferencia
2586,543,15,238.39,2023-11-16 15:26:19,pago
2587,283,137,922.93,2021-02-17 13:39:18,transferencia
2588,452,110,168.1,2022-09-19 23:54:13,transferencia
2589,582,872,114.22,2021-09-28 06:47:48,transferencia
2590,897,879,23.54,2021-02-28 17:26:34,transferencia
2591,760,165,313.69,2020-04-27 14:15:26,transferencia
2592,921,146,584.65,2022-11-22 09:30:11,transferencia
2593,356,854,61.54,2022-12-16 10:56:54,transferencia
2594,366,696,557.77,2022-12-21 09:14:56,transferencia
2595,272,107,622.59,2022-08-17 21:01:27,transferencia
2596,512,316,110.92,2023-06-04 08:11:15,transferencia
2597,732,293,801.44,2020-11-19 14:33:57,transferencia
2598,103,167,257.88,2023-09-27 08:11:38,transferencia
2599,178,644,488.15,2023-04-01 07:19:46,transferencia
2600,214,192,13.82,2021-11-15 18:18:05,transferencia
2601,440,307,13.96,2020-10-31 07:26:16,transferencia
2602,486,184,730.62,2022-05-24 20:18:13,transferencia
2603,817,295,961.36,2022-09-23 02:16:49,transferencia
2604,293,102,219.02,2021-11-04 12:24:40,transferencia
2605,539,76,437.66,2022-10-03 22:57:20,transferencia
2606,784,545,130.41,2023-09-20 08:57:54,transferencia
2607,749,547,794.03,2023-12-28 14:41:48,transferencia
2608,274,26,379.13,2020-02-08 06:54:11,transferencia
2609,237,218,870.09,2020-10-14 17:01:33,transferencia
2610,81,859,288.97,2023-10-05 11:33:46,transferencia
2611,557,912,885.76,2022-10-11 00:22:17,transferencia
2612,534,317,445.45,2023-04-06 02:50:23,transferencia
2613,323,960,174.09,2022-02-15 00:28:10,transferencia
2614,760,849,137.24,2021-03-18 11:10:43,transferencia
2615,396,264,379.51,2021-12-23 10:04:39,transferencia
2616,891,631,208.24,2020-10-09 03:55:05,transferencia
2617,408,497,427.37,2023-10-06 20:33:57,transferencia
2618,401,38,552.88,2021-09-30 01:39:02,transferencia
2619,364,583,112.66,2020-07-27 00:41:13,transferencia
2620,184,1014,195.07,2021-10-20 06:44:54,transferencia
2621,392,273,905.49,2023-05-21 11:33:27,transferencia
2622,819,173,261.16,2023-11-10 02:06:11,transferencia
2623,827,37,449.59,2021-12-19 18:31:45,transferencia
2624,971,496,266.72,2022-07-28 06:03:53,transferencia
2625,176,227,678.29,2023-04-28 09:27:58,transferencia
2626,211,749,366.44,2020-12-01 10:02:58,transferencia
2627,320,649,990.64,2022-05-05 20:43:23,transferencia
2628,236,605,226.96,2020-09-24 11:20:35,transferencia
2629,1019,728,804.73,2023-07-18 23:14:36,transferencia
2630,664,129,786.96,2020-03-26 16:38:06,transferencia
2631,913,73,27.12,2023-08-26 00:23:59,transferencia
2632,896,955,400.31,2020-11-06 03:02:27,transferencia
2633,91,439,77.63,2023-01-18 15:35:54,transferencia
2634,831,98,726.41,2021-10-24 19:25:31,transferencia
2635,401,349,601.3,2023-08-13 03:03:56,transferencia
2636,136,625,908.12,2023-11-08 07:16:15,transferencia
2637,864,404,520.76,2022-04-30 04:41:16,transferencia
2638,926,440,189.68,2021-12-04 19:03:02,transferencia
2639,34,839,302.08,2021-03-14 19:27:27,transferencia
2640,392,863,497.46,2021-01-30 05:42:11,transferencia
2641,397,287,244.4,2021-04-06 00:42:21,transferencia
2642,550,327,942.26,2023-02-20 13:42:27,transferencia
2643,175,380,766.4,2020-10-24 00:15:03,transferencia
2644,901,497,211.82,2022-02-23 10:36:42,transferencia
2645,370,723,473.73,2023-06-17 09:59:28,transferencia
2646,376,80,156.97,2020-02-23 12:11:19,transferencia
2647,734,719,866.71,2022-04-07 07:53:23,transferencia
2648,657,408,328.88,2020-04-28 23:17:17,transferencia
2649,502,610,202.31,2023-03-20 11:47:58,transferencia
2650,918,10,512.67,2020-01-04 20:32:51,pago
2651,708,1012,732.97,2023-02-03 01:16:08,transferencia
2652,745,291,704.89,2021-07-18 03:29:24,transferencia
2653,940,366,598.34,2023-01-10 19:04:10,transferencia
2654,647,973,137.36,2022-05-20 06:59:23,transferencia
2655,220,720,51.09,2021-04-09 14:07:23,transferencia
2656,1007,426,663.96,2021-05-24 09:43:59,transferencia
2657,448,1020,477.9,2023-10-01 22:09:09,transferencia
2658,456,362,453.11,2021-06-23 20:49:11,transferencia
2659,654,328,256.13,2023-01-05 11:58:10,transferencia
2660,265,871,254.46,2022-11-02 05:30:00,transferencia
2661,106,897,491.02,2022-06-11 11:13:15,transferencia
2662,222,575,919.91,2020-06-28 08:57:05,transferencia
2663,962,702,93.18,2022-01-02 10:13:56,transferencia
2664,794,650,425.31,2022-12-15 16:16:33,transferencia
2665,390,493,268.27,2020-01-05 16:33:38,transferencia
2666,904,891,26.54,2022-10-13 11:49:41,transferencia
2667,671,743,186.27,2020-06-28 03:16:36,transferencia
2668,904,912,414.9,2020-08-02 19:32:16,transferencia
2669,415,317,517.87,2023-03-05 09:41:20,transferencia
2670,723,981,445.74,2022-02-16 16:22:43,transferencia
2671,648,426,787.96,2022-08-27 14:21:54,transferencia
2672,370,442,651.88,2023-09-05 01:42:37,transferencia
2673,74,133,271.07,2021-10-26 09:17:19,transferencia
2674,920,373,733.8,2020-11-09 20:14:31,transferencia
2675,675,506,380.44,2023-04-01 06:15:43,transferencia
2676,277,39,741.63,2022-02-28 16:47:34,transferencia
2677,641,664,840.23,2021-12-25 09:15:15,transferencia
2678,73,665,735.8,2022-10-22 05:00:45,transferencia
2679,821,115,142.6,2021-04-27 13:18:26,transferencia
2680,808,114,218.79,2020-05-16 07:05:39,transferencia
2681,135,842,676.01,2022-09-07 08:48:37,transferencia
2682,762,1011,751.92,2020-06-04 07:18:31,transferencia
2683,194,843,872.36,2021-03-07 06:49:32,transferencia
2684,718,227,527.81,2022-08-23 00:32:38,transferencia
2685,218,671,414.83,2020-09-23 06:05:09,transferencia
2686,739,908,405.54,2023-01-09 06:25:09,transferencia
2687,419,353,367.09,2020-05-09 22:28:35,transferencia
2688,346,87,97.31,2021-05-24 18:57:27,transferencia
2689,163,196,168.96,2022-11-14 23:48:34,transferencia
2690,565,86,515.27,2023-11-19 23:16:25,transferencia
2691,499,739,909.26,2023-07-09 11:57:18,transferencia
2692,389,414,440.64,2022-10-06 04:30:48,transferencia
2693,168,903,857.21,2021-04-17 07:26:58,transferencia
2694,518,631,113.8,2022-09-21 08:34:56,transferencia
2695,224,790,834.01,2020-07-30 21:43:18,transferencia
2696,39,2,365.07,2022-06-22 18:28:53,pago
2697,384,733,401.33,2021-10-25 05:33:45,transferencia
2698,304,135,465.04,2022-01-25 20:13:17,transferencia
2699,365,152,412.42,2021-07-27 04:36:06,transferencia
2700,918,167,474.87,2021-03-25 12:55:19,transferencia
2701,452,574,749.22,2023-05-16 22:11:00,transferencia
2702,499,678,91.0,2021-05-17 22:16:24,transferencia
2703,744,505,410.29,2021-02-19 19:35:28,transferencia
2704,276,523,979.55,2021-07-19 14:27:48,transferencia
2705,536,494,711.46,2021-04-12 15:35:29,transferencia
2706,638,164,800.15,2022-01-11 12:55:50,transferencia
2707,412,923,310.15,2020-12-15 17:59:41,transferencia
2708,314,536,956.33,2021-12-15 13:34:14,transferencia
2709,610,1001,785.44,2023-10-29 22:23:57,transferencia
2710,527,353,131.14,2022-03-02 03:45:49,transferencia
2711,841,53,931.73,2021-04-21 19:14:46,transferencia
2712,926,685,577.73,2023-02-03 18:57:04,transferencia
2713,454,820,552.87,2022-10-23 11:07:38,transferencia
2714,752,333,543.33,2020-03-22 20:16:10,transferencia
2715,273,161,595.37,2021-12-03 01:27:52,transferencia
2716,914,589,169.06,2022-03-13 13:25:27,transferencia
2717,678,693,243.45,2022-01-24 20:58:41,transferencia
2718,356,26,777.7,2022-09-08 12:04:16,transferencia
2719,937,195,858.54,2021-01-02 10:45:25,transferencia
2720,231,556,37.48,2022-08-30 03:27:29,transferencia
2721,434,249,336.71,2022-10-02 07:09:05,transferencia
2722,867,604,28.56,2023-03-07 00:08:03,transferencia
2723,1005,317,897.94,2022-10-02 03:57:01,transferencia
2724,841,455,134.0,2021-11-04 20:22:57,transferencia
2725,256,260,72.11,2022-09-07 16:01:54,transferencia
2726,228,982,39.14,2021-03-11 21:48:47,transferencia
2727,967,120,554.25,2021-01-04 15:29:04,transferencia
2728,227,838,906.06,2020-03-23 02:33:21,transferencia
2729,943,965,42.54,2023-02-02 12:16:03,transferencia
2730,77,612,487.76,2023-01-17 22:12:24,transferencia
2731,466,364,736.0,2023-09-20 20:08:56,transferencia
2732,839,747,802.91,2021-05-07 15:59:06,transferencia
2733,756,1020,349.46,2021-08-27 23:33:28,transferencia
2734,829,729,93.47,2023-03-27 08:48:38,transferencia
2735,93,431,667.67,2021-05-14 16:08:20,transferencia
2736,489,735,86.72,2023-06-10 01:59:17,transferencia
2737,708,145,507.23,2020-10-10 13:44:40,transferencia
2738,116,308,272.73,2020-04-04 14:18:53,transferencia
2739,536,839,264.86,2020-01-12 05:46:01,transferencia
2740,810,9,689.29,2020-12-27 13:30:49,pago
2741,443,694,559.36,2021-12-15 15:30:29,transferencia
2742,725,986,644.42,2021-11-16 08:51:13,transferencia
2743,512,172,42.23,2023-07-16 14:17:24,transferencia
2744,824,83,306.02,2021-06-22 21:57:42,transferencia
2745,693,863,51.53,2022-09-04 10:31:17,transferencia
2746,347,394,318.22,2022-04-27 16:49:17,transferencia
2747,44,9,685.83,2022-08-23 12:56:15,pago
2748,648,39,622.18,2023-08-21 10:26:13,transferencia
2749,88,317,359.21,2022-01-26 09:59:08,transferencia
2750,451,582,244.01,2022-08-16 19:44:45,transferencia
2751,421,687,323.37,2023-02-10 01:46:15,transferencia
2752,438,776,953.03,2022-10-18 09:13:13,transferencia
2753,494,599,867.21,2023-09-18 10:14:49,transferencia
2754,623,602,165.03,2022-08-19 12:38:15,transferencia
2755,429,862,62.41,2022-10-25 00:57:25,transferencia
2756,238,728,370.41,2022-09-01 10:39:31,transferencia
2757,539,887,344.26,2021-11-16 14:52:23,transferencia
2758,240,327,244.44,2020-10-24 08:23:15,transferencia
2759,184,196,166.01,2022-09-23 13:42:22,transferencia
2760,159,474,90.79,2023-05-14 04:47:17,transferencia
2761,273,1020,497.32,2020-10-23 23:49:14,transferencia
2762,917,336,636.54,2020-07-07 02:54:41,transferencia
2763,924,903,553.17,2023-04-13 18:21:51,transferencia
2764,450,540,120.97,2022-01-26 15:17:37,transferencia
2765,520,768,782.62,2020-08-17 11:19:49,transferencia
2766,425,490,860.48,2022-06-20 06:02:58,transferencia
2767,669,674,207.18,2022-04-17 16:20:11,transferencia
2768,879,686,726.85,2023-01-04 16:36:30,transferencia
2769,62,965,492.3,2023-01-20 19:02:34,transferencia
2770,525,595,269.29,2023-01-12 13:53:37,transferencia
2771,266,701,239.68,2020-02-29 04:52:18,transferencia
2772,893,283,682.75,2020-04-01 15:35:16,transferencia
2773,60,641,411.07,2020-12-03 03:57:25,transferencia
2774,467,94,587.0,2022-04-07 18:17:48,transferencia
2775,762,637,764.17,2020-03-06 06:39:50,transferencia
2776,468,238,232.49,2022-08-26 05:17:15,transferencia
2777,43,837,781.03,2021-04-02 03:11:29,transferencia
2778,978,594,70.09,2023-06-03 04:23:04,transferencia
2779,863,920,707.01,2022-11-28 07:35:17,transferencia
2780,676,706,666.7,2021-04-03 16:46:32,transferencia
