2893,477,107,885.54,2022-05-26 03:31:41.000,transferencia
2894,704,13,986.58,2020-05-26 06:15:14.000,pago
2895,807,394,339.66,2020-11-24 12:34:56.000,transferencia
2896,516,750,59.32,2022-08-11 05:41:55.000,transferencia
2897,576,882,488.79,2022-06-25 06:51:19.000,transferencia
2898,527,751,671.24,2022-11-30 10:50:06.000,transferencia
2899,412,683,334.7,2020-10-06 21:27:18.000,transferencia
2900,467,9,634.8,2022-01-27 01:47:23.000,pago
2901,323,574,836.66,2020-02-25 15:36:46.000,transferencia
2902,740,359,213.56,2020-05-03 18:06:24.000,transferencia
2903,950,4,214.71,2023-10-28 13:16:48.000,pago
2904,965,6,241.65,2020-07-15 18:26:53.000,pago
2905,387,356,778.98,2022-02-07 13:56:51.000,transferencia
2906,105,920,467.58,2021-09-13 20:33:10.000,transferencia
2907,767,101,721.84,2022-08-30 17:10:08.000,transferencia
2908,76,1000,908.36,2020-10-28 16:22:50.000,transferencia
2909,439,916,562.01,2021-07-23 15:25:42.000,transferencia
2910,228,962,940.18,2023-07-18 17:13:50.000,transferencia
2911,305,75,713.62,2023-05-27 14:06:31.000,transferencia
2912,479,104,197.69,2020-05-05 10:45:26.000,transferencia
2913,208,39,388.7,2020-02-22 22:25:42.000,transferencia
2914,257,18,553.79,2022-01-27 21:49:19.000,pago
2915,151,6,494.55,2022-04-18 10:14:13.000,pago
2916,42,279,546.88,2021-10-05 17:30:43.000,transferencia
2917,99,15,178.46,2023-05-19 18:40:21.000,pago
2918,192,842,118.59,2021-06-25 19:42:07.000,transferencia
2919,609,458,320.56,2022-06-13 20:09:23.000,transferencia
2920,752,850,728.04,2020-03-31 13:17:55.000,transferencia
2921,286,846,217.7,2020-06-12 23:34:02.000,transferencia
2922,170,543,738.88,2020-05-22 00:04:55.000,transferencia
2923,642,623,130.81,2021-04-10 00:11:00.000,transferencia
2924,435,563,996.52,2023-04-26 12:51:01.000,transferencia
2925,895,914,102.0,2023-06-24 04:38:17.000,transferencia
2926,231,732,163.38,2023-07-16 16:29:43.000,transferencia
2927,848,20,214.86,2020-02-09 20:45:30.000,pago
2928,577,107,47.07,2022-05-27 02:39:07.000,transferencia
2929,912,138,981.08,2023-01-06 18:35:23.000,transferencia
2930,549,912,951.88,2020-09-06 23:33:09.000,transferencia
2931,26,15,938.97,2022-03-28 00:59:41.000,pago
2932,905,1005,722.25,2022-05-23 19:00:19.000,transferencia
2933,274,710,625.13,2021-07-23 09:06:33.000,transferencia
2934,531,457,556.93,2023-10-23 09:33:52.000,transferencia
2935,617,922,294.22,2022-05-27 07:34:41.000,transferencia
2936,65,18,299.59,2023-10-31 12:59:24.000,pago
2937,907,744,238.95,2020-09-07 06:45:54.000,transferencia
2938,466,126,568.99,2023-12-16 04:00:48.000,transferencia
2939,999,10,471.11,2023-05-30 10:39:18.000,pago
2940,473,535,105.03,2023-08-10 14:19:52.000,transferencia
2941,467,997,342.0,2023-01-07 01:21:35.000,transferencia
2942,888,938,504.57,2023-03-24 12:56:44.000,transferencia
2943,482,484,888.01,2021-10-29 20:14:57.000,transferencia
2944,581,641,49.31,2021-09-22 13:07:35.000,transferencia
2945,769,79,116.91,2020-02-16 02:46:10.000,transferencia
2946,312,775,342.51,2022-02-23 18:55:08.000,transferencia
2947,300,116,432.98,2020-10-11 00:24:21.000,transferencia
2948,212,179,405.96,2020-01-02 22:36:25.000,transferencia
2949,863,383,167.91,2021-08-05 18:59:50.000,transferencia
2950,640,815,334.54,2022-05-07 05:17:11.000,transferencia
2951,975,402,793.09,2020-07-17 17:05:34.000,transferencia
2952,190,564,15.92,2021-10-19 14:01:34.000,transferencia
2953,545,2,808.93,2021-12-13 06:23:21.000,pago
2954,852,743,805.15,2020-04-18 15:56:05.000,transferencia
2955,217,212,337.24,2022-12-25 15:07:49.000,transferencia
2956,315,262,862.76,2023-11-16 21:21:18.000,transferencia
2957,634,866,196.47,2020-08-05 21:19:04.000,transferencia
2958,56,688,767.98,2020-12-25 19:55:23.000,transferencia
2959,996,484,47.24,2022-06-02 17:58:03.000,transferencia
2960,584,318,187.24,2022-12-08 18:51:50.000,transferencia
2961,294,646,500.99,2021-03-14 11:25:05.000,transferencia
2962,768,635,384.7,2021-05-05 15:25:25.000,transferencia
2963,915,17,214.53,2023-05-26 13:50:48.000,pago
2964,499,24,415.6,2022-11-02 08:08:18.000,transferencia
2965,701,15,32.03,2020-07-15 18:20:08.000,pago
2966,45,652,227.37,2022-06-07 09:36:33.000,transferencia
2967,362,387,362.75,2021-09-10 20:15:56.000,transferencia
2968,892,470,543.53,2020-02-10 07:06:54.000,transferencia
2969,246,9,544.14,2021-10-29 13:01:31.000,pago
2970,1010,937,279.8,2020-05-22 13:47:56.000,transferencia
2971,208,671,250.97,2020-02-05 12:53:02.000,transferencia
2972,189,14,380.13,2022-07-24 20:35:27.000,pago
2973,300,396,515.28,2021-12-28 03:43:39.000,transferencia
2974,1016,20,221.12,2022-07-03 18:47:56.000,pago
2975,654,17,491.0,2023-07-22 17:25:46.000,pago
2976,170,843,292.08,2022-06-26 14:17:40.000,transferencia
2977,583,616,471.78,2021-06-04 13:40:10.000,transferencia
2978,669,562,552.52,2020-07-04 20:35:13.000,transferencia
2979,765,359,318.36,2021-07-30 12:18:35.000,transferencia
2980,787,47,845.17,2022-05-22 06:12:03.000,transferencia
2981,153,1,306.01,2023-10-03 22:27:05.000,pago
2982,96,354,663.99,2022-12-28 18:35:32.000,transferencia
2983,707,611,867.3,2020-06-23 08:38:42.000,transferencia
2984,534,7,620.06,2022-10-28 11:07:29.000,pago
2985,543,235,754.12,2021-03-31 00:03:22.000,transferencia
2986,319,854,607.79,2023-12-06 00:32:44.000,transferencia
2987,104,668,590.23,2020-02-12 22:23:35.000,transferencia
2988,659,315,421.77,2021-01-14 20:04:57.000,transferencia
2989,155,778,690.71,2023-02-05 04:14:14.000,transferencia
2990,244,460,449.14,2020-08-06 01:50:24.000,transferencia
2991,793,517,865.53,2020-09-19 00:50:34.000,transferencia
2992,431,305,775.42,2022-10-21 21:08:48.000,transferencia
2993,562,14,483.63,2020-01-12 22:20:49.000,pago
2994,593,735,481.7,2020-03-28 15:33:11.000,transferencia
2995,1015,186,562.53,2023-04-25 17:20:25.000,transferencia
2996,935,343,260.56,2020-10-14 18:58:39.000,transferencia
2997,644,86,593.39,2022-05-01 06:11:34.000,transferencia
2998,992,331,632.0,2020-03-08 19:52:12.000,transferencia
2999,979,877,661.08,2021-10-29 05:43:36.000,transferencia
3000,593,6,753.82,2021-10-07 08:23:50.000,pago
3001,673,9,278.61,2023-03-05 10:33:39.000,pago
3002,325,456,755.66,2020-10-09 02:32:17.000,transferencia
3003,270,902,453.29,2022-03-27 21:53:45.000,transferencia
3004,172,443,890.97,2020-03-06 13:38:49.000,transferencia
3005,173,56,787.68,2022-06-24 12:23:54.000,transferencia
3006,717,805,571.9,2023-02-13 14:50:35.000,transferencia
3007,152,941,803.2,2021-01-24 00:23:30.000,transferencia
3008,825,795,171.93,2022-07-15 11:58:00.000,transferencia
3009,425,73,357.58,2022-12-05 08:51:10.000,transferencia
3010,306,6,464.28,2022-05-16 07:46:02.000,pago
3011,103,395,524.17,2022-11-20 08:13:51.000,transferencia
3012,248,9,327.8,2022-05-02 07:26:44.000,pago
3013,312,140,409.66,2021-10-03 01:35:24.000,transferencia
3014,431,9,917.18,2023-07-03 13:50:58.000,pago
3015,652,16,650.86,2021-04-26 06:53:37.000,pago
3016,173,440,47.76,2023-06-15 06:51:14.000,transferencia
3017,488,606,449.62,2020-07-04 10:03:45.000,transferencia
3018,255,1,549.07,2022-02-25 18:41:10.000,pago
3019,722,941,618.46,2021-11-18 13:28:47.000,transferencia
3020,835,931,889.72,2023-01-11 19:37:16.000,transferencia
3021,110,188,414.14,2021-05-02 23:12:39.000,transferencia
3022,825,115,648.15,2022-10-04 06:35:59.000,transferencia
3023,379,6,651.19,2020-03-18 01:32:59.000,pago
3024,765,374,358.57,2023-01-22 10:52:11.000,transferencia
3025,370,13,282.24,2021-11-20 14:01:20.000,pago
3026,907,1001,802.08,2022-11-08 04:09:13.000,transferencia
3027,682,835,504.5,2021-06-09 04:09:05.000,transferencia
3028,260,9,132.81,2022-03-13 16:21:05.000,pago
3029,714,941,979.97,2023-11-16 20:47:10.000,transferencia
3030,363,19,893.67,2023-04-26 03:48:14.000,pago
3031,790,739,404.92,2023-01-30 15:10:51.000,transferencia
3032,261,936,288.86,2023-01-30 08:17:16.000,transferencia
3033,964,4,142.61,2021-06-24 07:13:50.000,pago
3034,153,7,332.42,2020-09-03 12:28:49.000,pago
3035,590,6,696.96,2020-04-22 06:37:43.000,pago
3036,144,540,621.34,2021-01-09 15:22:09.000,transferencia
3037,879,361,249.67,2022-02-27 17:07:46.000,transferencia
3038,895,91,707.1,2021-08-14 16:10:44.000,transferencia
3039,251,320,767.97,2022-01-18 19:41:51.000,transferencia
3040,637,19,632.58,2021-05-15 13:30:45.000,pago
3041,687,16,120.83,2020-02-06 13:00:48.000,pago
3042,182,645,544.91,2022-06-08 06:03:43.000,transferencia
3043,826,818,898.25,2021-07-08 18:21:39.000,transferencia
3044,776,37,544.4,2020-12-20 21:46:29.000,transferencia
3045,590,454,262.11,2020-11-13 12:11:07.000,transferencia
3046,728,180,758.78,2023-10-26 04:31:40.000,transferencia
3047,274,979,459.75,2021-05-16 13:29:43.000,transferencia
3048,1006,127,958.72,2021-08-25 03:26:41.000,transferencia
3049,867,565,835.18,2023-09-30 17:26:15.000,transferencia
3050,114,38,888.14,2022-01-13 17:23:05.000,transferencia
3051,678,14,738.12,2021-09-16 02:05:54.000,pago
3052,416,942,97.15,2021-08-22 14:00:51.000,transferencia
3053,752,129,89.29,2023-09-09 19:13:49.000,transferencia
3054,165,14,443.09,2021-07-02 01:00:46.000,pago
3055,879,3,494.95,2023-08-16 14:04:36.000,pago
3056,53,10,610.95,2020-12-06 12:44:37.000,pago
3057,614,815,129.6,2020-02-01 13:19:40.000,transferencia
3058,414,521,469.02,2021-04-17 13:17:19.000,transferencia
3059,292,185,834.91,2020-04-27 00:40:47.000,transferencia
3060,424,538,635.58,2022-10-01 13:01:59.000,transferencia
3061,832,271,874.92,2020-03-09 14:36:42.000,transferencia
3062,1004,330,166.54,2022-05-24 06:32:02.000,transferencia
3063,577,352,403.68,2020-01-23 04:05:42.000,transferencia
3064,783,96,140.91,2021-07-22 04:09:31.000,transferencia
3065,249,386,397.95,2023-08-01 06:33:56.000,transferencia
3066,64,793,359.1,2023-01-24 08:30:47.000,transferencia
3067,980,19,600.86,2022-05-19 05:58:44.000,pago
3068,927,19,702.32,2021-03-31 16:52:43.000,pago
3069,861,185,891.16,2022-12-09 02:57:02.000,transferencia
3070,178,170,934.16,2020-07-14 12:19:38.000,transferencia
3071,214,244,911.71,2021-03-22 04:45:55.000,transferencia
3072,196,49,564.6,2022-10-07 18:06:09.000,transferencia
3073,44,254,168.48,2022-05-09 23:27:34.000,transferencia
3074,598,78,297.88,2022-02-19 15:28:37.000,transferencia
3075,745,216,838.64,2023-07-29 03:47:43.000,transferencia
3076,951,285,460.12,2021-04-03 15:17:49.000,transferencia
3077,402,16,653.18,2022-01-28 19:39:18.000,pago
3078,506,268,356.47,2021-12-31 08:08:27.000,transferencia
3079,468,464,321.04,2020-01-16 06:43:47.000,transferencia
3080,143,695,777.2,2021-01-18 01:30:46.000,transferencia
3081,879,6,631.26,2023-08-05 13:09:40.000,pago
3082,325,171,54.61,2023-11-13 05:46:42.000,transferencia
3083,212,72,547.13,2023-01-05 19:52:55.000,transferencia
3084,661,395,929.93,2022-06-30 14:35:50.000,transferencia
3085,426,404,391.77,2021-11-09 06:59:07.000,transferencia
3086,723,931,842.85,2021-03-17 03:23:02.000,transferencia
3087,651,666,264.31,2020-03-04 11:16:32.000,transferencia
3088,710,353,765.0,2022-11-02 00:33:33.000,transferencia
3089,789,469,830.78,2022-11-01 08:39:49.000,transferencia
3090,450,251,358.82,2020-11-07 17:43:04.000,transferencia
3091,29,815,660.25,2023-01-06 04:17:56.000,transferencia
3092,582,446,723.48,2020-11-03 07:26:28.000,transferencia
3093,305,11,70.83,2021-06-29 17:51:14.000,pago
3094,320,17,643.33,2022-03-10 18:28:18.000,pago
3095,564,2,768.26,2021-11-10 05:42:16.000,pago
3096,806,2,566.48,2022-07-20 10:30:40.000,pago
3097,1002,122,717.97,2022-11-03 04:13:29.000,transferencia
3098,250,879,957.9,2021-01-29 03:25:55.000,transferencia
3099,669,300,897.17,2021-11-05 20:32:14.000,transferencia
3100,646,13,102.6,2020-09-21 06:05:24.000,pago
3101,830,706,997.3,2020-11-17 04:57:51.000,transferencia
3102,488,314,89.09,2023-01-31 19:06:20.000,transferencia
3103,529,320,177.55,2021-11-18 21:12:04.000,transferencia
3104,446,549,393.32,2022-08-21 19:10:24.000,transferencia
3105,934,195,641.84,2021-01-02 21:21:43.000,transferencia
3106,997,660,807.39,2020-07-01 12:28:24.000,transferencia
3107,560,979,529.32,2020-12-12 10:26:21.000,transferencia
3108,701,305,503.63,2022-07-26 05:43:03.000,transferencia
3109,330,195,861.12,2021-05-03 10:22:19.000,transferencia
3110,913,376,141.52,2023-03-20 12:31:24.000,transferencia
3111,617,729,13.3,2020-05-31 01:20:05.000,transferencia
3112,682,347,165.94,2022-01-21 13:06:27.000,transferencia
3113,104,665,384.52,2021-10-24 20:58:51.000,transferencia
3114,312,437,646.93,2023-04-07 13:07:37.000,transferencia
3115,750,792,278.14,2020-11-08 07:30:52.000,transferencia
3116,354,142,294.03,2022-10-02 01:04:12.000,transferencia
3117,478,86,69.53,2022-11-24 02:37:41.000,transferencia
3118,313,791,704.15,2021-04-09 07:02:34.000,transferencia
3119,149,225,35.49,2021-06-16 01:35:27.000,transferencia
3120,433,619,321.2,2020-01-04 23:21:17.000,transferencia
3121,432,20,693.64,2022-11-13 21:45:53.000,pago
3122,427,359,901.09,2023-03-28 09:41:17.000,transferencia
3123,705,8,33.2,2022-09-11 17:00:13.000,pago
3124,967,13,908.15,2023-05-02 11:51:42.000,pago
3125,305,678,578.56,2023-02-04 03:24:14.000,transferencia
3126,643,247,443.59,2022-01-17 13:41:51.000,transferencia
3127,570,369,810.39,2020-07-22 22:34:50.000,transferencia
3128,215,6,911.52,2020-03-19 05:18:23.000,pago
3129,544,804,53.21,2021-07-23 02:55:12.000,transferencia
3130,792,868,429.15,2022-10-17 07:17:57.000,transferencia
3131,541,7,957.64,2023-08-20 22:42:42.000,pago
3132,251,377,215.42,2021-09-13 04:16:21.000,transferencia
3133,392,585,536.75,2023-09-09 13:05:32.000,transferencia
3134,146,14,501.74,2020-04-09 00:36:32.000,pago
3135,877,591,44.35,2022-04-10 10:45:08.000,transferencia
3136,656,370,644.41,2020-06-06 10:51:55.000,transferencia
3137,417,712,836.08,2023-05-17 15:38:06.000,transferencia
3138,881,132,130.0,2023-08-09 15:15:25.000,transferencia
3139,947,904,915.6,2021-12-02 21:34:23.000,transferencia
3140,971,569,563.77,2020-01-01 20:40:52.000,transferencia
3141,157,12,113.87,2021-12-22 06:51:44.000,pago
3142,993,836,335.14,2023-01-05 22:56:00.000,transferencia
3143,28,536,410.85,2021-07-17 21:50:57.000,transferencia
3144,234,912,350.13,2021-09-02 19:11:06.000,transferencia
3145,666,786,491.68,2022-10-17 15:30:39.000,transferencia
3146,868,27,624.92,2022-03-23 08:06:52.000,transferencia
3147,575,37,201.56,2020-03-30 13:34:44.000,transferencia
3148,660,877,987.96,2023-11-14 23:00:45.000,transferencia
3149,381,313,87.88,2020-07-02 11:09:05.000,transferencia
3150,983,19,511.51,2023-07-26 05:15:54.000,pago
3151,774,753,318.94,2021-03-06 03:13:40.000,transferencia
3152,550,838,308.85,2023-10-22 07:31:03.000,transferencia
3153,386,464,717.59,2022-12-28 21:39:40.000,transferencia
3154,95,469,73.73,2021-09-07 01:05:58.000,transferencia
3155,411,458,202.63,2023-03-30 00:00:33.000,transferencia
3156,920,993,453.81,2022-10-07 22:06:17.000,transferencia
3157,136,63,720.05,2020-05-13 10:38:17.000,transferencia
3158,323,1,241.27,2023-06-20 12:20:15.000,pago
3159,482,315,738.89,2023-09-14 01:23:40.000,transferencia
3160,835,878,695.02,2021-08-21 09:58:29.000,transferencia
3161,457,659,731.74,2021-06-14 11:49:00.000,transferencia
3162,527,150,273.33,2020-03-13 12:21:12.000,transferencia
3163,386,282,363.52,2022-06-16 13:35:43.000,transferencia
3164,348,183,245.6,2020-11-05 13:52:36.000,transferencia
3165,513,867,127.54,2021-02-07 11:58:18.000,transferencia
3166,160,16,148.44,2022-04-08 17:02:33.000,pago
3167,834,388,46.1,2021-01-21 21:23:16.000,transferencia
3168,713,6,296.07,2023-03-14 20:15:29.000,pago
3169,495,16,183.23,2023-11-04 19:52:33.000,pago
3170,403,12,406.72,2022-12-02 15:58:17.000,pago
3171,913,757,560.46,2021-12-14 14:39:27.000,transferencia
3172,836,110,958.77,2021-11-27 16:41:34.000,transferencia
3173,642,176,183.09,2020-09-24 14:48:30.000,transferencia
3174,486,842,61.78,2023-10-31 21:03:09.000,transferencia
3175,558,214,300.13,2020-03-24 22:55:33.000,transferencia
3176,454,775,341.63,2023-05-20 19:34:47.000,transferencia
3177,695,336,564.52,2022-10-07 11:54:07.000,transferencia
3178,256,747,655.14,2023-01-04 10:01:07.000,transferencia
3179,560,994,498.72,2021-01-25 14:11:09.000,transferencia
3180,709,346,843.3,2022-08-02 22:30:54.000,transferencia
3181,283,161,872.69,2021-07-04 16:32:59.000,transferencia
3182,974,677,999.59,2023-07-03 16:47:58.000,transferencia
3183,504,757,240.4,2023-09-01 22:03:33.000,transferencia
3184,196,19,383.35,2023-03-30 08:07:35.000,pago
3185,963,7,120.45,2023-08-23 09:29:33.000,pago
3186,557,152,561.58,2023-12-28 21:03:25.000,transferencia
3187,485,193,486.72,2022-12-25 14:46:07.000,transferencia
3188,932,168,501.72,2022-07-20 09:26:14.000,transferencia
3189,215,853,139.23,2020-03-01 05:39:14.000,transferencia
3190,762,803,759.56,2022-03-16 03:57:13.000,transferencia
3191,188,970,500.55,2021-11-16 04:23:23.000,transferencia
3192,166,319,117.41,2023-10-24 14:27:52.000,transferencia
3193,608,296,191.73,2020-01-07 08:40:31.000,transferencia
3194,468,305,426.12,2021-02-26 11:00:33.000,transferencia
3195,892,788,778.24,2022-10-24 10:52:30.000,transferencia
3196,640,348,803.34,2021-12-13 14:26:38.000,transferencia
3197,673,10,544.5,2021-04-07 02:00:54.000,pago
3198,818,497,742.0,2023-05-20 04:36:44.000,transferencia
3199,804,58,617.4,2020-10-15 17:39:36.000,transferencia
3200,476,8,316.87,2020-10-30 01:09:15.000,pago
3201,132,516,578.58,2023-09-25 09:06:11.000,transferencia
3202,543,880,74.4,2021-08-09 20:27:47.000,transferencia
3203,868,9,201.94,2021-06-01 18:59:33.000,pago
3204,208,14,668.1,2020-02-23 04:29:42.000,pago
3205,1002,848,772.69,2020-08-10 10:20:14.000,transferencia
3206,612,632,384.03,2020-12-19 02:28:36.000,transferencia
3207,67,13,941.86,2021-02-14 00:07:50.000,pago
3208,228,596,158.44,2022-01-26 21:35:59.000,transferencia
3209,342,50,771.46,2020-08-26 07:16:22.000,transferencia
3210,190,12,229.12,2022-02-07 19:31:00.000,pago
3211,91,606,411.99,2020-11-11 12:48:20.000,transferencia
3212,783,13,46.49,2021-10-09 23:27:35.000,pago
3213,451,424,805.03,2021-08-19 01:50:03.000,transferencia
3214,949,363,685.01,2023-12-05 13:43:15.000,transferencia
3215,28,2,731.95,2021-10-25 00:20:23.000,pago
3216,292,894,857.57,2022-01-30 23:02:04.000,transferencia
3217,104,146,371.06,2021-07-10 18:18:36.000,transferencia
3218,364,17,926.92,2023-05-17 17:01:37.000,pago
3219,540,831,567.17,2021-03-15 20:45:11.000,transferencia
3220,216,1003,467.02,2021-07-22 16:35:05.000,transferencia
3221,592,677,857.87,2022-12-28 23:47:49.000,transferencia
3222,881,343,627.27,2023-12-06 17:11:27.000,transferencia
3223,295,275,208.54,2023-02-24 03:36:26.000,transferencia
3224,109,231,706.11,2022-12-03 18:42:27.000,transferencia
3225,435,607,237.97,2023-04-06 06:43:13.000,transferencia
3226,489,849,997.7,2023-08-08 23:13:14.000,transferencia
3227,348,694,474.94,2021-06-30 02:58:43.000,transferencia
3228,701,133,770.1,2022-09-10 01:26:41.000,transferencia
3229,971,998,364.41,2022-04-30 22:57:51.000,transferencia
3230,513,60,907.68,2021-11-21 08:44:25.000,transferencia
3231,645,660,178.93,2020-04-06 09:11:38.000,transferencia
3232,317,987,249.33,2020-08-09 20:45:10.000,transferencia
3233,937,253,588.6,2023-04-26 19:15:31.000,transferencia
3234,639,899,354.68,2023-09-19 08:56:12.000,transferencia
3235,29,319,775.9,2020-05-17 19:43:35.000,transferencia
3236,430,260,77.5,2022-01-13 04:55:38.000,transferencia
3237,460,110,930.96,2020-10-10 23:28:52.000,transferencia
3238,179,49,387.27,2023-08-20 23:56:58.000,transferencia
3239,915,626,693.76,2020-02-02 15:11:13.000,transferencia
3240,791,912,223.85,2022-06-12 09:55:21.000,transferencia
3241,976,986,455.8,2022-02-17 23:22:07.000,transferencia
3242,989,10,519.47,2022-06-08 19:50:22.000,pago
3243,119,388,72.64,2021-03-12 05:54:58.000,transferencia
3244,259,627,38.99,2023-08-17 08:31:15.000,transferencia
3245,135,32,757.91,2021-04-04 19:13:49.000,transferencia
3246,649,3,920.94,2021-02-04 12:06:04.000,pago
3247,106,8,369.81,2022-09-12 23:17:17.000,pago
3248,787,441,250.28,2021-05-26 01:18:25.000,transferencia
3249,67,213,285.95,2023-05-03 18:31:48.000,transferencia
3250,803,207,263.75,2023-04-06 00:30:21.000,transferencia
3251,555,992,253.75,2022-06-25 15:05:08.000,transferencia
3252,597,756,977.58,2021-02-28 13:22:44.000,transferencia
3253,961,146,263.87,2021-05-18 14:14:50.000,transferencia
3254,424,974,206.22,2021-07-03 00:35:16.000,transferencia
3255,180,14,196.55,2020-10-21 21:24:29.000,pago
3256,617,784,165.72,2023-02-19 09:45:56.000,transferencia
3257,590,976,776.8,2023-01-25 17:43:26.000,transferencia
3258,988,491,865.33,2021-12-18 15:34:16.000,transferencia
3259,601,20,616.43,2021-10-21 15:15:32.000,pago
3260,367,5,445.73,2020-10-19 13:22:08.000,pago
3261,781,17,707.28,2020-09-07 08:23:25.000,pago
3262,1018,3,692.6,2022-11-08 09:18:04.000,pago
3263,382,780,18.87,2022-08-19 04:40:30.000,transferencia
3264,77,11,758.49,2023-08-11 14:11:20.000,pago
3265,986,737,157.19,2022-07-14 02:12:42.000,transferencia
3266,83,856,853.06,2023-12-02 16:32:40.000,transferencia
3267,111,861,259.58,2021-12-06 17:56:33.000,transferencia
3268,470,18,467.92,2021-07-30 01:41:59.000,pago
3269,867,872,762.98,2022-06-09 00:52:50.000,transferencia
3270,579,14,339.94,2020-12-12 21:18:13.000,pago
3271,27,730,923.92,2023-03-19 06:31:48.000,transferencia
3272,529,263,368.04,2022-10-10 04:08:22.000,transferencia
3273,128,679,570.69,2021-07-20 09:59:44.000,transferencia
3274,993,203,358.13,2021-12-04 13:10:40.000,transferencia
3275,98,3,480.35,2021-08-18 00:32:35.000,pago
3276,975,254,485.79,2021-05-07 01:48:01.000,transferencia
3277,387,735,143.03,2023-11-04 16:22:24.000,transferencia
3278,1020,679,25.48,2023-10-27 15:12:38.000,transferencia
3279,228,220,341.9,2023-09-12 02:20:31.000,transferencia
3280,845,49,335.23,2022-02-02 13:24:40.000,transferencia
3281,182,556,481.4,2023-09-03 13:44:02.000,transferencia
3282,465,530,109.31,2022-11-17 21:32:47.000,transferencia
3283,363,549,609.94,2021-12-17 20:27:24.000,transferencia
3284,219,29,402.8,2022-09-27 06:16:40.000,transferencia
3285,373,221,453.41,2023-08-06 06:02:28.000,transferencia
3286,465,183,181.08,2023-12-18 10:56:13.000,transferencia
3287,200,813,654.39,2023-08-07 07:01:10.000,transferencia
3288,814,938,763.62,2021-02-19 09:30:19.000,transferencia
3289,207,233,970.76,2020-11-15 18:26:31.000,transferencia
3290,342,1009,657.0,2021-08-23 03:24:13.000,transferencia
3291,419,418,206.75,2020-08-23 22:28:02.000,transferencia
3292,848,7,896.64,2022-01-18 15:46:43.000,pago
3293,933,773,86.99,2021-05-23 15:18:09.000,transferencia
3294,282,798,91.39,2023-03-23 04:02:01.000,transferencia
3295,283,950,941.34,2023-06-13 09:14:18.000,transferencia
3296,778,519,152.17,2020-10-02 23:59:37.000,transferencia
3297,115,536,731.77,2020-05-21 18:46:33.000,transferencia
3298,811,769,346.47,2022-09-18 20:14:39.000,transferencia
3299,192,455,239.57,2022-03-16 04:38:15.000,transferencia
3300,328,2,505.69,2021-08-23 02:02:00.000,pago
3301,660,788,759.3,2021-10-27 14:59:20.000,transferencia
3302,688,718,456.64,2022-03-12 18:38:50.000,transferencia
3303,47,262,630.36,2023-07-25 12:13:15.000,transferencia
3304,313,668,216.01,2023-12-24 14:29:35.000,transferencia
3305,179,13,130.18,2022-01-01 19:05:30.000,pago
3306,718,642,481.08,2022-05-27 12:37:40.000,transferencia
3307,675,222,985.34,2021-04-20 02:08:16.000,transferencia
3308,94,358,764.85,2023-08-07 15:58:26.000,transferencia
3309,679,430,744.94,2023-08-08 02:19:29.000,transferencia
3310,962,414,651.41,2023-01-02 00:59:24.000,transferencia
3311,304,238,499.59,2023-06-07 08:38:11.000,transferencia
3312,602,257,116.65,2021-11-30 23:36:07.000,transferencia
3313,545,697,765.64,2021-02-17 15:01:01.000,transferencia
3314,753,1004,938.04,2021-10-04 02:10:12.000,transferencia
3315,780,442,755.32,2022-12-28 20:45:54.000,transferencia
3316,601,255,814.75,2022-11-01 15:05:11.000,transferencia
3317,127,347,705.93,2021-03-08 15:47:04.000,transferencia
3318,603,786,300.6,2022-11-28 01:00:24.000,transferencia
3319,805,778,871.21,2020-12-06 07:27:10.000,transferencia
3320,949,115,611.07,2021-08-21 18:54:51.000,transferencia
3321,801,7,421.62,2021-06-03 20:07:48.000,pago
3322,390,694,301.38,2023-12-22 23:26:37.000,transferencia
3323,698,6,326.01,2021-05-23 10:40:52.000,pago
3324,416,402,482.43,2021-09-08 07:44:43.000,transferencia
3325,722,281,197.59,2022-05-14 13:33:05.000,transferencia
3326,504,702,912.31,2020-06-29 19:00:34.000,transferencia
3327,772,86,274.37,2023-06-12 19:43:10.000,transferencia
3328,431,787,612.81,2020-05-25 22:46:07.000,transferencia
3329,557,662,286.19,2023-12-02 03:24:48.000,transferencia
3330,133,48,542.41,2020-12-30 03:27:26.000,transferencia
3331,27,124,864.53,2021-08-28 14:13:05.000,transferencia
3332,774,718,32.02,2021-02-11 21:07:33.000,transferencia
3333,887,662,173.87,2021-07-03 21:37:18.000,transferencia
3334,492,832,632.89,2020-09-05 01:52:01.000,transferencia
3335,100,66,209.02,2022-12-26 22:17:16.000,transferencia
3336,755,684,212.77,2020-11-16 06:59:13.000,transferencia
3337,214,283,316.61,2020-12-05 00:21:06.000,transferencia
3338,239,1008,255.4,2020-04-20 21:17:25.000,transferencia
3339,21,364,295.48,2023-10-22 23:31:29.000,transferencia
3340,56,948,700.31,2022-04-28 06:44:39.000,transferencia
3341,846,885,902.63,2023-09-13 00:09:55.000,transferencia
3342,468,489,624.05,2023-09-18 07:12:43.000,transferencia
3343,444,560,659.94,2020-04-03 20:59:04.000,transferencia
3344,223,246,777.3,2023-04-30 04:28:01.000,transferencia
3345,833,716,670.34,2021-10-17 12:13:49.000,transferencia
3346,282,109,249.05,2022-09-13 07:03:29.000,transferencia
3347,808,469,359.51,2021-07-16 21:11:58.000,transferencia
3348,914,2,843.49,2022-06-29 00:27:03.000,pago
3349,574,1,108.08,2022-08-05 23:51:44.000,pago
